,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
212666,Uttar Pradesh,GONDA,2011,Summer     ,Maize,2411.0,3985.0
212667,Uttar Pradesh,GONDA,2011,Summer     ,Moong(Green Gram),26.0,22.0
212668,Uttar Pradesh,GONDA,2011,Summer     ,Onion,581.0,5324.0
212669,Uttar Pradesh,GONDA,2011,Summer     ,Urad,386.0,256.0
212671,Uttar Pradesh,GONDA,2012,Kharif     ,Chillies,27.0,22.0
212672,Uttar Pradesh,GONDA,2012,Kharif     ,Groundnut,22.0,22.0
212673,Uttar Pradesh,GONDA,2012,Kharif     ,Guar seed,12.0,10.0
212674,Uttar Pradesh,GONDA,2012,Kharif     ,Maize,47026.0,53045.0
212675,Uttar Pradesh,GONDA,2012,Kharif     ,Rice,122264.0,287932.0
212676,Uttar Pradesh,GONDA,2012,Kharif     ,Sesamum,320.0,60.0
212677,Uttar Pradesh,GONDA,2012,Kharif     ,Sugarcane,73651.0,4370745.0
212678,Uttar Pradesh,GONDA,2012,Kharif     ,Sweet potato,53.0,686.0
212679,Uttar Pradesh,GONDA,2012,Kharif     ,Urad,633.0,420.0
212680,Uttar Pradesh,GONDA,2012,Rabi       ,Barley,713.0,1898.0
212681,Uttar Pradesh,GONDA,2012,Rabi       ,Coriander,18.0,10.0
212682,Uttar Pradesh,GONDA,2012,Rabi       ,Garlic,61.0,317.0
212683,Uttar Pradesh,GONDA,2012,Rabi       ,Gram,769.0,852.0
212684,Uttar Pradesh,GONDA,2012,Rabi       ,Linseed,40.0,18.0
212685,Uttar Pradesh,GONDA,2012,Rabi       ,Maize,196.0,614.0
212687,Uttar Pradesh,GONDA,2012,Rabi       ,Onion,195.0,4486.0
212688,Uttar Pradesh,GONDA,2012,Rabi       ,Peas & beans (Pulses),3155.0,4714.0
212689,Uttar Pradesh,GONDA,2012,Rabi       ,Potato,3314.0,80702.0
212692,Uttar Pradesh,GONDA,2012,Rabi       ,Wheat,155802.0,454007.0
212693,Uttar Pradesh,GONDA,2012,Summer     ,Banana,9.0,402.0
212694,Uttar Pradesh,GONDA,2012,Summer     ,Maize,2239.0,4135.0
212695,Uttar Pradesh,GONDA,2012,Summer     ,Moong(Green Gram),75.0,61.0
212696,Uttar Pradesh,GONDA,2012,Summer     ,Onion,570.0,6666.0
212697,Uttar Pradesh,GONDA,2012,Summer     ,Urad,352.0,244.0
212699,Uttar Pradesh,GONDA,2013,Kharif     ,Chillies,6.0,5.0
212700,Uttar Pradesh,GONDA,2013,Kharif     ,Groundnut,43.0,39.0
212701,Uttar Pradesh,GONDA,2013,Kharif     ,Guar seed,22.0,18.0
212702,Uttar Pradesh,GONDA,2013,Kharif     ,Maize,45958.0,51933.0
212703,Uttar Pradesh,GONDA,2013,Kharif     ,Rice,126768.0,310582.0
212704,Uttar Pradesh,GONDA,2013,Kharif     ,Sesamum,345.0,51.0
212705,Uttar Pradesh,GONDA,2013,Kharif     ,Sugarcane,81115.0,4680984.0
212706,Uttar Pradesh,GONDA,2013,Kharif     ,Sweet potato,19.0,251.0
212707,Uttar Pradesh,GONDA,2013,Kharif     ,Urad,1240.0,553.0
212708,Uttar Pradesh,GONDA,2013,Rabi       ,Barley,540.0,1547.0
212709,Uttar Pradesh,GONDA,2013,Rabi       ,Coriander,56.0,31.0
212710,Uttar Pradesh,GONDA,2013,Rabi       ,Garlic,68.0,399.0
212711,Uttar Pradesh,GONDA,2013,Rabi       ,Gram,496.0,212.0
212712,Uttar Pradesh,GONDA,2013,Rabi       ,Linseed,52.0,21.0
212713,Uttar Pradesh,GONDA,2013,Rabi       ,Maize,256.0,910.0
212715,Uttar Pradesh,GONDA,2013,Rabi       ,Onion,181.0,3681.0
212716,Uttar Pradesh,GONDA,2013,Rabi       ,Peas & beans (Pulses),2637.0,2616.0
212717,Uttar Pradesh,GONDA,2013,Rabi       ,Potato,3283.0,69485.0
212720,Uttar Pradesh,GONDA,2013,Rabi       ,Wheat,153277.0,456919.0
212721,Uttar Pradesh,GONDA,2013,Summer     ,Banana,156.0,6793.0
212722,Uttar Pradesh,GONDA,2013,Summer     ,Maize,2582.0,4743.0
212723,Uttar Pradesh,GONDA,2013,Summer     ,Moong(Green Gram),316.0,211.0
212724,Uttar Pradesh,GONDA,2013,Summer     ,Onion,681.0,9164.0
212725,Uttar Pradesh,GONDA,2013,Summer     ,Urad,568.0,329.0
212727,Uttar Pradesh,GONDA,2014,Kharif     ,Chillies,143.0,118.0
212728,Uttar Pradesh,GONDA,2014,Kharif     ,Guar seed,21.0,17.0
212729,Uttar Pradesh,GONDA,2014,Kharif     ,Maize,43274.0,50155.0
212730,Uttar Pradesh,GONDA,2014,Kharif     ,Moong(Green Gram),44.0,14.0
212731,Uttar Pradesh,GONDA,2014,Kharif     ,Rice,134534.0,278485.0
212732,Uttar Pradesh,GONDA,2014,Kharif     ,Sesamum,342.0,67.0
212733,Uttar Pradesh,GONDA,2014,Kharif     ,Sugarcane,79442.0,4088721.0
212734,Uttar Pradesh,GONDA,2014,Kharif     ,Sweet potato,3.0,37.0
212735,Uttar Pradesh,GONDA,2014,Kharif     ,Urad,722.0,387.0
212736,Uttar Pradesh,GONDA,2014,Rabi       ,Barley,957.0,1641.0
212737,Uttar Pradesh,GONDA,2014,Rabi       ,Coriander,13.0,6.0
212738,Uttar Pradesh,GONDA,2014,Rabi       ,Garlic,47.0,272.0
212739,Uttar Pradesh,GONDA,2014,Rabi       ,Gram,593.0,178.0
212740,Uttar Pradesh,GONDA,2014,Rabi       ,Linseed,27.0,16.0
212741,Uttar Pradesh,GONDA,2014,Rabi       ,Maize,237.0,567.0
212743,Uttar Pradesh,GONDA,2014,Rabi       ,Onion,169.0,2586.0
212744,Uttar Pradesh,GONDA,2014,Rabi       ,Peas & beans (Pulses),3278.0,2475.0
212745,Uttar Pradesh,GONDA,2014,Rabi       ,Potato,3042.0,68624.0
212748,Uttar Pradesh,GONDA,2014,Rabi       ,Wheat,154990.0,401889.0
212749,Uttar Pradesh,GONDA,2014,Summer     ,Banana,39.0,1759.0
212750,Uttar Pradesh,GONDA,2014,Summer     ,Maize,2789.0,4959.0
212751,Uttar Pradesh,GONDA,2014,Summer     ,Moong(Green Gram),378.0,254.0
212752,Uttar Pradesh,GONDA,2014,Summer     ,Onion,767.0,14542.0
212753,Uttar Pradesh,GONDA,2014,Summer     ,Sunflower,9.0,15.0
212754,Uttar Pradesh,GONDA,2014,Summer     ,Urad,671.0,362.0
212756,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Bajra,626.0,1056.0
212757,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Groundnut,2682.0,2148.0
212758,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Jowar,47.0,47.0
212759,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Maize,4322.0,6583.0
212760,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Moong(Green Gram),12.0,3.0
212762,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Onion,347.0,3572.0
212763,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Rice,152774.0,245823.0
212764,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Sesamum,398.0,60.0
212766,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Sugarcane,6719.0,379133.0
212768,Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Urad,83.0,34.0
212769,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Barley,3117.0,7801.0
212770,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Gram,2655.0,1788.0
212771,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Linseed,52.0,22.0
212773,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Peas & beans (Pulses),3573.0,4641.0
212775,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Sunflower,21.0,28.0
212776,Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Wheat,172165.0,386693.0
212777,Uttar Pradesh,GORAKHPUR,1997,Summer     ,Maize,164.0,259.0
212778,Uttar Pradesh,GORAKHPUR,1997,Summer     ,Moong(Green Gram),135.0,58.0
212779,Uttar Pradesh,GORAKHPUR,1997,Summer     ,Rice,298.0,479.0
212780,Uttar Pradesh,GORAKHPUR,1997,Summer     ,Urad,40.0,19.0
212781,Uttar Pradesh,GORAKHPUR,1997,Whole Year ,Potato,5167.0,44217.0
212782,Uttar Pradesh,GORAKHPUR,1997,Whole Year ,Sugarcane,6719.0,379193.0
212784,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Bajra,269.0,427.0
212785,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Groundnut,1860.0,1542.0
212786,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Jowar,23.0,17.0
212787,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Maize,3403.0,1480.0
212788,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Moong(Green Gram),4.0,1.0
212789,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Ragi,7.0,9.0
212790,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Rice,139260.0,197081.0
212791,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Sesamum,226.0,28.0
212793,Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Urad,73.0,20.0
212794,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Barley,3851.0,8975.0
212795,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Gram,2126.0,1708.0
212796,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Linseed,82.0,31.0
212798,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Peas & beans (Pulses),3805.0,4018.0
212800,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Sunflower,14.0,17.0
212801,Uttar Pradesh,GORAKHPUR,1998,Rabi       ,Wheat,180742.0,417867.0
212802,Uttar Pradesh,GORAKHPUR,1998,Summer     ,Maize,161.0,163.0
212803,Uttar Pradesh,GORAKHPUR,1998,Summer     ,Moong(Green Gram),124.0,54.0
212804,Uttar Pradesh,GORAKHPUR,1998,Summer     ,Rice,247.0,350.0
212805,Uttar Pradesh,GORAKHPUR,1998,Summer     ,Urad,28.0,22.0
212806,Uttar Pradesh,GORAKHPUR,1998,Whole Year ,Onion,244.0,2946.0
212807,Uttar Pradesh,GORAKHPUR,1998,Whole Year ,Potato,5058.0,74418.0
212808,Uttar Pradesh,GORAKHPUR,1998,Whole Year ,Sugarcane,5701.0,288425.0
212810,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Bajra,378.0,675.0
212811,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Groundnut,2201.0,2564.0
212812,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Jowar,94.0,122.0
212813,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Maize,3613.0,3985.0
212814,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Rice,151577.0,285787.0
212816,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Soyabean,1.0,1.0
212817,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Sunflower,50.0,65.0
212818,Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Urad,135.0,56.0
212819,Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Barley,2840.0,6224.0
212820,Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Gram,1695.0,1498.0
212821,Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Linseed,57.0,25.0
212822,Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Maize,199.0,288.0
212824,Uttar Pradesh,GORAKHPUR,1999,Rabi       ,Wheat,178806.0,434243.0
212825,Uttar Pradesh,GORAKHPUR,1999,Summer     ,Moong(Green Gram),91.0,67.0
212826,Uttar Pradesh,GORAKHPUR,1999,Summer     ,Rice,204.0,385.0
212827,Uttar Pradesh,GORAKHPUR,1999,Summer     ,Urad,21.0,15.0
212828,Uttar Pradesh,GORAKHPUR,1999,Whole Year ,Onion,321.0,4602.0
212829,Uttar Pradesh,GORAKHPUR,1999,Whole Year ,Peas & beans (Pulses),3541.0,4865.0
212830,Uttar Pradesh,GORAKHPUR,1999,Whole Year ,Potato,5219.0,69469.0
212831,Uttar Pradesh,GORAKHPUR,1999,Whole Year ,Sugarcane,5217.0,295324.0
212833,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Bajra,278.0,466.0
212834,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Groundnut,2011.0,2120.0
212835,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Jowar,42.0,53.0
212836,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Maize,3264.0,4759.0
212837,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Moong(Green Gram),4.0,1.0
212838,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Rice,149402.0,278272.0
212839,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Sesamum,179.0,29.0
212841,Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Urad,70.0,29.0
212842,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Barley,2686.0,3441.0
212843,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Gram,1383.0,1090.0
212844,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Linseed,33.0,12.0
212845,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Maize,173.0,281.0
212847,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Moong(Green Gram),46.0,21.0
212848,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Peas & beans (Pulses),3283.0,4550.0
212850,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Urad,16.0,7.0
212851,Uttar Pradesh,GORAKHPUR,2000,Rabi       ,Wheat,180722.0,431174.0
212852,Uttar Pradesh,GORAKHPUR,2000,Summer     ,Rice,229.0,427.0
212853,Uttar Pradesh,GORAKHPUR,2000,Whole Year ,Potato,4362.0,61713.0
212854,Uttar Pradesh,GORAKHPUR,2000,Whole Year ,Sugarcane,4213.0,230367.0
212855,Uttar Pradesh,GORAKHPUR,2000,Whole Year ,Turmeric,2.0,4.0
212857,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Bajra,136.0,191.0
212858,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Groundnut,2169.0,2312.0
212859,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Jowar,23.0,31.0
212860,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Maize,2890.0,5261.0
212861,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Moong(Green Gram),1.0,0.1
212862,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Rice,155864.0,262873.0
212863,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Sesamum,165.0,41.0
212865,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Sunflower,117.0,225.0
212866,Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Urad,50.0,21.0
212867,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Barley,2877.0,6326.0
212868,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Gram,1253.0,1115.0
212869,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Linseed,31.0,13.0
212870,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Maize,272.0,443.0
212872,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Peas & beans (Pulses),3358.0,4060.0
212874,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Urad,12.0,6.0
212875,Uttar Pradesh,GORAKHPUR,2001,Rabi       ,Wheat,187175.0,494151.0
212876,Uttar Pradesh,GORAKHPUR,2001,Summer     ,Rice,208.0,351.0
212877,Uttar Pradesh,GORAKHPUR,2001,Whole Year ,Potato,4038.0,55381.0
212878,Uttar Pradesh,GORAKHPUR,2001,Whole Year ,Sugarcane,4216.0,236012.0
212879,Uttar Pradesh,GORAKHPUR,2001,Whole Year ,Turmeric,2.0,4.0
212880,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Bajra,209.0,313.0
212881,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Groundnut,2285.0,2079.0
212882,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Jowar,131.0,178.0
212883,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Maize,3564.0,4764.0
212884,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Moong(Green Gram),5.0,2.0
212885,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Rice,151601.0,227291.0
212886,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Sesamum,196.0,32.0
212888,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Sunflower,26.0,38.0
212889,Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Urad,16.0,6.0
212890,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Barley,2716.0,4171.0
212891,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Gram,1064.0,882.0
212892,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Linseed,40.0,17.0
212893,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Maize,289.0,320.0
212895,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Onion,68.0,702.0
212896,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Peas & beans (Pulses),2996.0,3682.0
212897,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Ragi,38.0,56.0
212899,Uttar Pradesh,GORAKHPUR,2002,Rabi       ,Wheat,185344.0,389444.0
212900,Uttar Pradesh,GORAKHPUR,2002,Summer     ,Moong(Green Gram),29.0,17.0
212901,Uttar Pradesh,GORAKHPUR,2002,Summer     ,Onion,145.0,1621.0
