Crop_Year,State_Name,District_Name,Season,Crop,Area,Production
1999,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.168,0.1
1999,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.655,0.277
1999,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.307,0.246
1999,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,2.181,1.262
1999,West Bengal,DINAJPUR UTTAR,Rabi,Moong(Green Gram),0.03,0.015
1999,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.103,0.096
1999,West Bengal,DINAJPUR UTTAR,Rabi,Urad,2.5,1.563
1999,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,33.793,87.534
1999,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.14,0.271
1999,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.855,0.11
1999,West Bengal,DINAJPUR UTTAR,Summer,Rice,93.249,273.48
1999,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,6.471,3.03
1999,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.271,21.01
1999,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.28,2.171
1999,West Bengal,DINAJPUR UTTAR,Winter,Potato,5.516,102.19
1999,West Bengal,DINAJPUR UTTAR,Winter,Rice,190.171,293.1
1999,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.018,0.012
2000,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.844,0.61
2000,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.687,1.965
2000,West Bengal,DINAJPUR UTTAR,Kharif,Jute,59.005,457.49
2000,West Bengal,DINAJPUR UTTAR,Kharif,Maize,0.044,0.14
2000,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,2.473,16.21
2000,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,0.598,1.049
2000,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.615,0.74
2000,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.04,0.02
2000,West Bengal,DINAJPUR UTTAR,Rabi,Gram,1.675,0.77
2000,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.655,0.277
2000,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.1,0.1
2000,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,3.066,0.92
2000,West Bengal,DINAJPUR UTTAR,Rabi,Moong(Green Gram),0.03,0.015
2000,West Bengal,DINAJPUR UTTAR,Rabi,Urad,2.5,1.563
2000,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,37.492,85.24
2000,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.14,0.271
2000,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.835,0.239
2000,West Bengal,DINAJPUR UTTAR,Summer,Rice,92.386,290.487
2000,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,4.068,2.318
2000,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,6.739,133.361
2000,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,7.018,3.861
2000,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.48,2.489
2000,West Bengal,DINAJPUR UTTAR,Winter,Rice,189.979,337.51
2001,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.257,0.28
2001,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.785,1.897
2001,West Bengal,DINAJPUR UTTAR,Kharif,Groundnut,0.088,0.128
2001,West Bengal,DINAJPUR UTTAR,Kharif,Jute,63.088,611.114
2001,West Bengal,DINAJPUR UTTAR,Kharif,Maize,0.559,1.805
2001,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,3.71,31.101
2001,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,0.265,0.364
2001,West Bengal,DINAJPUR UTTAR,Kharif,Urad,2.042,1.06
2001,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.08,0.03
2001,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.492,0.266
2001,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.133,0.207
2001,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.835,1.774
2001,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.21,0.166
2001,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,3.397,0.978
2001,West Bengal,DINAJPUR UTTAR,Rabi,Moong(Green Gram),0.105,0.054
2001,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.091,0.058
2001,West Bengal,DINAJPUR UTTAR,Rabi,Urad,1.79,6.453
2001,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,40.071,81.37
2001,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.15,0.338
2001,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.253,0.07
2001,West Bengal,DINAJPUR UTTAR,Summer,Rice,93.666,266.545
2001,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,5.517,3.229
2001,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,6.273,116.272
2001,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,7.897,3.63
2001,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.021,1.76
2001,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.558,2.898
2001,West Bengal,DINAJPUR UTTAR,Winter,Rice,185.658,287.622
2002,West Bengal,DINAJPUR UTTAR,Autumn,Chillies,2.17,0.851
2002,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.843,1.249
2002,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,1.006,4.863
2002,West Bengal,DINAJPUR UTTAR,Kharif,Groundnut,0.058,0.085
2002,West Bengal,DINAJPUR UTTAR,Kharif,Jute,62.49,584.278
2002,West Bengal,DINAJPUR UTTAR,Kharif,Maize,0.181,0.426
2002,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,2.794,21.556
2002,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,1.018,1.466
2002,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.848,0.796
2002,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.004,0.004
2002,West Bengal,DINAJPUR UTTAR,Rabi,Chillies,4.364,2.946
2002,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.743,0.233
2002,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.033,0.052
2002,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.79,0.326
2002,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.185,0.172
2002,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,3.696,1.519
2002,West Bengal,DINAJPUR UTTAR,Rabi,Moong(Green Gram),0.03,0.015
2002,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.012,0.01
2002,West Bengal,DINAJPUR UTTAR,Rabi,Urad,2.025,1.337
2002,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,40.408,82.639
2002,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.029,0.063
2002,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.175,0.069
2002,West Bengal,DINAJPUR UTTAR,Summer,Rice,95.655,265.26
2002,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,6.697,2.98
2002,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.362,23.801
2002,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.027,1.916
2002,West Bengal,DINAJPUR UTTAR,Winter,Potato,10.517,202.883
2002,West Bengal,DINAJPUR UTTAR,Winter,Rice,187.523,320.636
2002,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.054,0.036
2003,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.679,1.093
2003,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.88,2.281
2003,West Bengal,DINAJPUR UTTAR,Kharif,Groundnut,0.02,0.027
2003,West Bengal,DINAJPUR UTTAR,Kharif,Jute,64.881,666.471
2003,West Bengal,DINAJPUR UTTAR,Kharif,Maize,4.935,21.269
2003,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,3.694,33.927
2003,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,1.018,1.466
2003,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.2,0.07
2003,West Bengal,DINAJPUR UTTAR,Kharif,Urad,2.017,0.737
2003,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.056,0.069
2003,West Bengal,DINAJPUR UTTAR,Rabi,Gram,1.054,0.942
2003,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.104,0.081
2003,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.741,0.305
2003,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.29,0.116
2003,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,1.641,0.365
2003,West Bengal,DINAJPUR UTTAR,Rabi,Moong(Green Gram),0.03,0.015
2003,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.034,0.039
2003,West Bengal,DINAJPUR UTTAR,Rabi,Urad,1.74,1.065
2003,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,46.34,93.57
2003,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.066,0.078
2003,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.383,0.083
2003,West Bengal,DINAJPUR UTTAR,Summer,Rice,98.592,274.178
2003,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,3.544,2.067
2003,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,8.73,167.288
2003,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,2.111,0.819
2003,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.547,2.901
2003,West Bengal,DINAJPUR UTTAR,Winter,Rice,196.347,424.675
2004,West Bengal,DINAJPUR UTTAR,Autumn,Rice,2.343,3.173
2004,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.676,1.72
2004,West Bengal,DINAJPUR UTTAR,Kharif,Jute,63.504,632.717
2004,West Bengal,DINAJPUR UTTAR,Kharif,Maize,8.283,46.556
2004,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,4.072,34.44
2004,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,0.658,1.316
2004,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.031,0.023
2004,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.784,0.826
2004,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.065,0.123
2004,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.302,0.389
2004,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.341,0.145
2004,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.214,0.109
2004,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,1.076,0.32
2004,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.01,0.006
2004,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.05,0.025
2004,West Bengal,DINAJPUR UTTAR,Rabi,Urad,1.032,0.622
2004,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,45.476,104.387
2004,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.046,0.016
2004,West Bengal,DINAJPUR UTTAR,Summer,Rice,88.494,263.873
2004,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,3.112,1.774
2004,West Bengal,DINAJPUR UTTAR,Whole Year,Groundnut,0.282,0.676
2004,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,7.582,150.657
2004,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,1.872,0.767
2004,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.192,2.339
2004,West Bengal,DINAJPUR UTTAR,Winter,Rice,178.332,383.281
2005,West Bengal,DINAJPUR UTTAR,Autumn,Rice,1.553,2.472
2005,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.752,1.775
2005,West Bengal,DINAJPUR UTTAR,Kharif,Jute,53.861,644.914
2005,West Bengal,DINAJPUR UTTAR,Kharif,Maize,9.89,51.762
2005,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,3.154,28.45
2005,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,0.908,1.503
2005,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.031,0.023
2005,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.92,0.839
2005,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.332,0.469
2005,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.607,0.46
2005,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.416,0.175
2005,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.191,0.119
2005,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,1.751,0.385
2005,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.001,0.001
2005,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.054,0.032
2005,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.962,0.592
2005,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,38.23,77.77
2005,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.055,0.029
2005,West Bengal,DINAJPUR UTTAR,Summer,Rice,89.269,252.123
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,4.379,1.929
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Groundnut,0.276,0.651
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,8.36,167.021
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,1.927,0.622
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.006,0.678
2005,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.088,2.04
2005,West Bengal,DINAJPUR UTTAR,Winter,Rice,189.29,437.762
2006,West Bengal,DINAJPUR UTTAR,Autumn,Rice,2.529,3.347
2006,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,0.685,1.627
2006,West Bengal,DINAJPUR UTTAR,Kharif,Jute,53.219,650.019
2006,West Bengal,DINAJPUR UTTAR,Kharif,Maize,11.996,60.196
2006,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,2.409,17.683
2006,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,1.41,1.161
2006,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.031,0.023
2006,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.905,1.135
2006,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.055,0.071
2006,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.417,0.366
2006,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.218,0.091
2006,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.174,0.134
2006,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,0.836,0.192
2006,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.027,0.018
2006,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.055,0.036
2006,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.671,0.463
2006,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,35.248,86.276
2006,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.485,0.188
2006,West Bengal,DINAJPUR UTTAR,Summer,Rice,89.231,263.845
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,3.611,1.574
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Groundnut,0.317,0.333
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,8.096,109.77
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Sesamum,1.049,0.557
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.02,2.05
2006,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,2.078,4.104
2006,West Bengal,DINAJPUR UTTAR,Winter,Rice,164.541,322.537
2007,West Bengal,DINAJPUR UTTAR,Autumn,Rice,2.059,2.999
2007,West Bengal,DINAJPUR UTTAR,Autumn,Sesamum,0.02,0.029
2007,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,1.038,2.535
2007,West Bengal,DINAJPUR UTTAR,Kharif,Garlic,0.196,2.584
2007,West Bengal,DINAJPUR UTTAR,Kharif,Jute,50.656,609.564
2007,West Bengal,DINAJPUR UTTAR,Kharif,Maize,2.152,4.97
2007,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,2.521,22.122
2007,West Bengal,DINAJPUR UTTAR,Kharif,Ragi,1.41,1.161
2007,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.031,0.023
2007,West Bengal,DINAJPUR UTTAR,Kharif,Urad,0.723,0.338
2007,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.016,0.025
2007,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.361,0.131
2007,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.15,0.384
2007,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.218,0.091
2007,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.093,0.051
2007,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,0.622,0.131
2007,West Bengal,DINAJPUR UTTAR,Rabi,Maize,6.55,32.75
2007,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.002,0.002
2007,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.053,0.031
2007,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.671,0.463
2007,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,36.465,98.219
2007,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.142,0.169
2007,West Bengal,DINAJPUR UTTAR,Summer,Maize,3.501,22.757
2007,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.146,0.144
2007,West Bengal,DINAJPUR UTTAR,Summer,Rice,93.716,273.224
2007,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,0.949,0.442
2007,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,5.334,5.137
2007,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,8.705,247.306
2007,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.74,2.92
2007,West Bengal,DINAJPUR UTTAR,Winter,Rice,185.328,407.29
2007,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.039,0.02
2008,West Bengal,DINAJPUR UTTAR,Autumn,Maize,2.567,7.239
2008,West Bengal,DINAJPUR UTTAR,Autumn,Ragi,0.1,0.09
2008,West Bengal,DINAJPUR UTTAR,Autumn,Rice,2.097,3.259
2008,West Bengal,DINAJPUR UTTAR,Autumn,Sesamum,0.1,0.158
2008,West Bengal,DINAJPUR UTTAR,Kharif,Ginger,1.197,2.63
2008,West Bengal,DINAJPUR UTTAR,Kharif,Jute,45.71,566.47
2008,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,2.515,23.855
2008,West Bengal,DINAJPUR UTTAR,Kharif,Moong(Green Gram),0.625,0.75
2008,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.021,0.023
2008,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.037,0.824
2008,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.031,0.06
2008,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.401,0.347
2008,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.05,0.053
2008,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.04,0.016
2008,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.287,0.014
2008,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,0.984,0.289
2008,West Bengal,DINAJPUR UTTAR,Rabi,Maize,9.003,51.767
2008,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.009,0.005
2008,West Bengal,DINAJPUR UTTAR,Rabi,Ragi,0.972,0.802
2008,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.023,0.016
2008,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.605,0.454
2008,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,30.435,75.65
2008,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.16,0.249
2008,West Bengal,DINAJPUR UTTAR,Summer,Maize,15.75,94.894
2008,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.164,0.102
2008,West Bengal,DINAJPUR UTTAR,Summer,Rice,94.213,252.671
2008,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,0.724,0.304
2008,West Bengal,DINAJPUR UTTAR,Whole Year,Chillies,6.852,6.599
2008,West Bengal,DINAJPUR UTTAR,Whole Year,Potato,9.054,166.522
2008,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.46,48.8
2008,West Bengal,DINAJPUR UTTAR,Whole Year,Turmeric,1.901,2.76
2008,West Bengal,DINAJPUR UTTAR,Winter,Rice,188.201,404.069
2008,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.138,0.068
2009,West Bengal,DINAJPUR UTTAR,Autumn,Maize,2.729,6.258
2009,West Bengal,DINAJPUR UTTAR,Autumn,Ragi,0.09,0.099
2009,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.273,0.443
2009,West Bengal,DINAJPUR UTTAR,Autumn,Sesamum,0.085,0.133
2009,West Bengal,DINAJPUR UTTAR,Kharif,Jute,43.705,546.477
2009,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,0.789,8.15
2009,West Bengal,DINAJPUR UTTAR,Kharif,Moong(Green Gram),0.785,1.001
2009,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.23,1.114
2009,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.005,0.006
2009,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.376,0.548
2009,West Bengal,DINAJPUR UTTAR,Rabi,Horse-gram,0.075,0.039
2009,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.261,0.186
2009,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,1.066,0.274
2009,West Bengal,DINAJPUR UTTAR,Rabi,Maize,11.876,78.382
2009,West Bengal,DINAJPUR UTTAR,Rabi,Potato,9.693,282.039
2009,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.027,0.019
2009,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.73,0.653
2009,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,34.354,92.623
2009,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.192,0.3
2009,West Bengal,DINAJPUR UTTAR,Summer,Maize,17.535,109.155
2009,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.131,0.073
2009,West Bengal,DINAJPUR UTTAR,Summer,Rice,74.396,182.964
2009,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,0.752,0.268
2009,West Bengal,DINAJPUR UTTAR,Winter,Rice,181.77,375.55
2009,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.152,0.084
2010,West Bengal,DINAJPUR UTTAR,Autumn,Maize,2.092,5.644
2010,West Bengal,DINAJPUR UTTAR,Autumn,Ragi,0.15,0.155
2010,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.328,0.614
2010,West Bengal,DINAJPUR UTTAR,Autumn,Sesamum,0.08,0.122
2010,West Bengal,DINAJPUR UTTAR,Kharif,Horse-gram,0.167,0.086
2010,West Bengal,DINAJPUR UTTAR,Kharif,Jute,43.571,564.31
2010,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,0.836,7.618
2010,West Bengal,DINAJPUR UTTAR,Kharif,Moong(Green Gram),0.22,0.264
2010,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.045,0.054
2010,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.4,0.863
2010,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.028,0.038
2010,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.473,0.414
2010,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.087,0.274
2010,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.187,0.151
2010,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,0.596,0.2
2010,West Bengal,DINAJPUR UTTAR,Rabi,Maize,7.4,41.477
2010,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.215,0.261
2010,West Bengal,DINAJPUR UTTAR,Rabi,Potato,11.304,338.75
2010,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.045,0.031
2010,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.615,0.523
2010,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,36.005,98.326
2010,West Bengal,DINAJPUR UTTAR,Summer,Groundnut,0.165,0.258
2010,West Bengal,DINAJPUR UTTAR,Summer,Maize,17.665,110.406
2010,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.283,0.19
2010,West Bengal,DINAJPUR UTTAR,Summer,Rice,71.596,187.583
2010,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,0.878,0.409
2010,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.966,95.561
2010,West Bengal,DINAJPUR UTTAR,Winter,Rice,177.585,467.258
2010,West Bengal,DINAJPUR UTTAR,Winter,Sesamum,0.151,0.08
2011,West Bengal,DINAJPUR UTTAR,Autumn,Maize,3.898,8.835
2011,West Bengal,DINAJPUR UTTAR,Autumn,Ragi,0.17,0.153
2011,West Bengal,DINAJPUR UTTAR,Autumn,Rice,0.277,0.516
2011,West Bengal,DINAJPUR UTTAR,Autumn,Sesamum,0.095,0.055
2011,West Bengal,DINAJPUR UTTAR,Kharif,Horse-gram,0.055,0.028
2011,West Bengal,DINAJPUR UTTAR,Kharif,Jute,45.019,604.701
2011,West Bengal,DINAJPUR UTTAR,Kharif,Mesta,0.912,7.05
2011,West Bengal,DINAJPUR UTTAR,Kharif,Moong(Green Gram),0.198,0.24
2011,West Bengal,DINAJPUR UTTAR,Kharif,Sunflower,0.018,0.02
2011,West Bengal,DINAJPUR UTTAR,Kharif,Urad,1.096,0.289
2011,West Bengal,DINAJPUR UTTAR,Rabi,Barley,0.01,0.02
2011,West Bengal,DINAJPUR UTTAR,Rabi,Gram,0.051,0.056
2011,West Bengal,DINAJPUR UTTAR,Rabi,Groundnut,0.125,0.393
2011,West Bengal,DINAJPUR UTTAR,Rabi,Khesari,0.004,0.004
2011,West Bengal,DINAJPUR UTTAR,Rabi,Linseed,0.489,0.264
2011,West Bengal,DINAJPUR UTTAR,Rabi,Maize,8.92,54.135
2011,West Bengal,DINAJPUR UTTAR,Rabi,Peas & beans (Pulses),0.017,0.013
2011,West Bengal,DINAJPUR UTTAR,Rabi,Potato,10.694,314.957
2011,West Bengal,DINAJPUR UTTAR,Rabi,Safflower,0.018,0.015
2011,West Bengal,DINAJPUR UTTAR,Rabi,Urad,0.586,0.495
2011,West Bengal,DINAJPUR UTTAR,Rabi,Wheat,36.936,89.166
2011,West Bengal,DINAJPUR UTTAR,Summer,Maize,17.02,103.907
2011,West Bengal,DINAJPUR UTTAR,Summer,Moong(Green Gram),0.321,0.198
2011,West Bengal,DINAJPUR UTTAR,Summer,Rice,62.032,188.79
2011,West Bengal,DINAJPUR UTTAR,Summer,Sesamum,0.78,0.396
2011,West Bengal,DINAJPUR UTTAR,Whole Year,Sugarcane,0.966,112.437
2011,West Bengal,DINAJPUR UTTAR,Winter,Rice,173.283,446.57
